Company,Bean_Origin_or_Bar_Name,REF,Review_Date,Cocoa_Percent,Company_Location,Rating,Bean_Type,Broad_Bean_Origin_Country,Ingredients,Most_Memorable_Characteristics,continent,country_code,latitude,longitude
Bahen & Co.,Houseblend,999,2012,70.0,Australia,2.5,Blend,Unknown,"2- B,S","chalky, fragrant, then off",Unknown,ZZ,0.0,0.0
Bakau,"Bambamarca, 2015",1454,2015,70.0,Peru,2.75,missing,Peru,"3- B,S,C","molasses, caramel, pungent",South America,PE,-9.189967,-75.015152
Bakau,"Huallabamba, 2015",1454,2015,70.0,Peru,3.5,missing,Peru,"3- B,S,C","black pepper, cardamom",South America,PE,-9.189967,-75.015152
Bar Au Chocolat,Bahia,1554,2015,70.0,United States of America,3.5,missing,Brazil,"2- B,S","intense, smokey, dried fruit",South America,BR,-14.235004,-51.92528
Bar Au Chocolat,Maranon Canyon,1295,2014,70.0,United States of America,4.0,Forastero,Peru,"2- B,S","creamy, rounded, orange",South America,PE,-9.189967,-75.015152
Bar Au Chocolat,Duarte Province,983,2012,70.0,United States of America,3.25,missing,Dominican Republic,"2- B,S","complex,black pepper,coffee",Caribbean,DO,18.735693,-70.162651
Bar Au Chocolat,Chiapas,983,2012,70.0,United States of America,3.5,missing,Mexico,"2- B,S","molasses,toffee,coffee grounds",North America,MX,23.634501,-102.552784
Bar Au Chocolat,Sambirano,983,2012,70.0,United States of America,3.75,Trinitario,Madagascar,"2- B,S","raspberry, mild sour",Africa,MG,-18.766947,46.869107
Baravelli's,single estate,955,2012,80.0,Wales,2.75,missing,Costa Rica,"4- B,S,C,V","gritty, floral, vanilla",Central America,CR,9.748917,-83.753428
Batch,"Dominican Republic, Batch 3",1840,2016,65.0,United States of America,3.5,missing,Dominican Republic,"3- B,S,C","creamy, sweet, fudgey",Caribbean,DO,18.735693,-70.162651
Batch,Brazil,1868,2016,70.0,United States of America,3.75,missing,Brazil,"3- B,S,C","strawberry, candy flavor",South America,BR,-14.235004,-51.92528
Batch,Ecuador,1880,2016,65.0,United States of America,3.25,missing,Ecuador,"3- B,S,C","sandy, floral, sweet",South America,EC,-1.831239,-78.183406
Beau Cacao,"Asajaya E, NW Borneo, b. #132/4500",1948,2017,73.0,England,3.0,missing,Malaysia,"3- B,S,C","caramel, spice, earthy",Asia,MY,4.210484,101.975766
Beau Cacao,"Serian E., NW Borneo, b. #134/3800",1948,2017,72.0,England,3.25,missing,Malaysia,"3- B,S,C","smokey, woody, tobacco",Asia,MY,4.210484,101.975766
Beehive,"Brazil, Batch 20316",1784,2016,80.0,United States of America,2.75,missing,Brazil,"3- B,S,C","intense, bitter, dry",South America,BR,-14.235004,-51.92528
Beehive,"Dominican Republic, Batch 31616",1784,2016,70.0,United States of America,2.75,missing,Dominican Republic,"3- B,S,C","sandy, sweet, molasses",Caribbean,DO,18.735693,-70.162651
Beehive,"Ecuador, Batch 31516",1784,2016,70.0,United States of America,2.75,missing,Ecuador,"3- B,S,C","intense, floral, black pepper",South America,EC,-1.831239,-78.183406
Beehive,Ecuador,1788,2016,90.0,United States of America,2.75,missing,Ecuador,"3- B,S,C","intense floral, bitter, earthy",South America,EC,-1.831239,-78.183406
Belcolade,Costa Rica,586,2010,64.0,Belgium,2.75,missing,Costa Rica,"4- B,S,C,L","pastey, nutty",Central America,CR,9.748917,-83.753428
Belcolade,Papua New Guinea,586,2010,64.0,Belgium,2.75,missing,Papua New Guinea,"4- B,S,C,L","intense, smokey",Oceania,PG,-6.314993,143.95555
Belcolade,Peru,586,2010,64.0,Belgium,2.75,missing,Peru,"4- B,S,C,L","sticky, moss, nuts",South America,PE,-9.189967,-75.015152
Belcolade,Ecuador,586,2010,71.0,Belgium,3.5,missing,Ecuador,"4- B,S,C,L","dry, cinamon, nutmeg",South America,EC,-1.831239,-78.183406
Bellflower,"Kakao Kamili, Kilombero Valley",1800,2016,70.0,United States of America,3.5,Criollo,Tanzania,Unknown,missing,Africa,TZ,-6.369028,34.888822
Bellflower,"Alto Beni, Palos Blanco",1804,2016,70.0,United States of America,3.25,missing,Bolivia,"3- B,S,C","oily, complex, pungent",South America,BO,-16.290154,-63.588653
Bellflower,"Oko Caribe, Duarte P.",1864,2016,70.0,United States of America,3.5,missing,Dominican Republic,"2- B,S","caramel, mild dried fruit",Caribbean,DO,18.735693,-70.162651
Belyzium,"Belize south, low fermentation",1768,2016,83.0,Germany,2.75,Trinitario,Belize,"3- B,S,C","unbalanced, tangy, pungent",Caribbean,BZ,17.189877,-88.49765
Belyzium,Belize south,1768,2016,78.0,Germany,3.0,Trinitario,Belize,"3- B,S,C","sweet, nibby, green",Caribbean,BZ,17.189877,-88.49765
Belyzium,Belize south,1768,2016,78.0,Germany,3.0,Trinitario,Belize,"3- B,S,C","balanced, complex, berry",Caribbean,BZ,17.189877,-88.49765
Belyzium,Belize south,1768,2016,83.0,Germany,3.5,Trinitario,Belize,"3- B,S,C","sweet, nibby, green",Caribbean,BZ,17.189877,-88.49765
Belyzium,Belize south,1768,2016,83.0,Germany,3.5,Trinitario,Belize,"3- B,S,C","balanced, complex, berry",Caribbean,BZ,17.189877,-88.49765
Benoit Nihant,Baracoa,1141,2013,74.0,Belgium,3.5,Trinitario,Cuba,"3- B,S,C","tobacco, dairy, sour",Caribbean,CU,21.521757,-77.781167
Benoit Nihant,Chuao,1141,2013,74.0,Belgium,3.5,Criollo,Venezuela,"3- B,S,C","mocha, intense, sweet",South America,VE,6.42375,-66.58973
Benoit Nihant,Cuyagua Village,1141,2013,74.0,Belgium,3.5,Criollo,Venezuela,"3- B,S,C","nutty, roasty, dairy",South America,VE,6.42375,-66.58973
Benoit Nihant,Rio Peripa H.,1141,2013,73.0,Belgium,4.0,Trinitario,Ecuador,"3- B,S,C",cinamon and nutmeg,South America,EC,-1.831239,-78.183406
Benoit Nihant,"Bali, Sukrama Bros. Farm, Melaya, 62hr C",757,2011,72.0,Belgium,4.0,Trinitario,Indonesia,"3- B,S,C","smokey, raspberries, cocoa",Asia,ID,-0.789275,113.921327
Benoit Nihant,"Somia Plantation, Sambirano, 70hr C",773,2011,72.0,Belgium,3.75,Trinitario,Madagascar,"3- B,S,C","intense,red berry,strawberry",Africa,MG,-18.766947,46.869107
Bernachon,Nature,797,2012,55.0,France,2.75,missing,Unknown,"5- B,S,C,V,L","sweet, vanilla, cocoa",Unknown,ZZ,0.0,0.0
Beschle (Felchlin),Madagascar,636,2011,64.0,Switzerland,3.0,Trinitario,Madagascar,"3- B,S,C","chunky, nutty, banana",Africa,MG,-18.766947,46.869107
Beschle (Felchlin),Maracaibo,636,2011,88.0,Switzerland,3.0,Criollo,Venezuela,"3- B,S,C","bitter then nutty rustic, earthy",South America,VE,6.42375,-66.58973
Beschle (Felchlin),"Indigena Amazonia, Grand Cru, Quizas",636,2011,72.0,Switzerland,3.5,missing,Venezuela,"3- B,S,C","creamy, banana, rich",South America,VE,6.42375,-66.58973
Beschle (Felchlin),Ecuador,636,2011,72.0,Switzerland,4.0,missing,Ecuador,"3- B,S,C","creamy, nutty, cocoa",South America,EC,-1.831239,-78.183406
Beschle (Felchlin),"Carenero S., Barlovento, Grand Cru",508,2010,70.0,Switzerland,3.25,Trinitario,Venezuela,"3- B,S,C","creamy, macadamia, pepper",South America,VE,6.42375,-66.58973
Beschle (Felchlin),"Porcelana, Premier Cru, Quizas No. 1",508,2010,74.0,Switzerland,3.25,Criollo,Venezuela,"3- B,S,C","nutty, light toffee, mild musty",South America,VE,6.42375,-66.58973
Beschle (Felchlin),"Java, Grand Cru",508,2010,64.0,Switzerland,3.5,missing,Indonesia,"3- B,S,C","ham-like, smokey, banana",Asia,ID,-0.789275,113.921327
Beschle (Felchlin),"Ocumare, Premier Cru, Quizas No. 2",508,2010,72.0,Switzerland,3.5,missing,Venezuela,"3- B,S,C","dark cocoa, spicy pepper",South America,VE,6.42375,-66.58973
Bisou,"Nicaragua, American style",1482,2015,76.0,United States of America,2.5,missing,Nicaragua,"2- B,S","bitter, molasses, flour",Central America,NI,12.865416,-85.207229
Bisou,"San Andres, American style",1486,2015,76.0,United States of America,2.5,missing,Costa Rica,"2- B,S","molasses, metallic, earthy",Central America,CR,9.748917,-83.753428
Bisou,"San Andres, silk",1486,2015,78.0,United States of America,2.5,missing,Costa Rica,"4- B,S,C,V","sour, tart, molasses",Central America,CR,9.748917,-83.753428
Bisou,Belize,1486,2015,86.0,United States of America,3.25,Trinitario,Belize,"4- B,S,C,V","mild bitter, diluted, vanilla",Caribbean,BZ,17.189877,-88.49765
Bittersweet Origins,Ghana,963,2012,72.0,United States of America,3.5,Forastero,Ghana,"3- B,S,C","roasted nuts, rich, roasty",Africa,GH,7.946527,-1.023194
Bittersweet Origins,"Bali, Singaraja",478,2010,75.0,United States of America,3.25,missing,Indonesia,"2- B,S","dry, cardamom, medicinal",Asia,ID,-0.789275,113.921327
Bittersweet Origins,2009 Hapa Nibby,502,2010,70.0,United States of America,3.75,Blend,Dominican Republic,Unknown,missing,Caribbean,DO,18.735693,-70.162651
Bittersweet Origins,"Bali, Singaraja",558,2010,65.0,United States of America,2.75,missing,Indonesia,"2- B,S","pastey, off spicey, nutty",Asia,ID,-0.789275,113.921327
Bittersweet Origins,"Sambirano, 2009",565,2010,70.0,United States of America,3.0,Trinitario,Madagascar,"2- B,S","red berry, strong wine, sour",Africa,MG,-18.766947,46.869107
Bittersweet Origins,"Ocumare, prototype",565,2010,78.0,United States of America,3.0,Criollo,Venezuela,"2- B,S","nutty, mild bitter",South America,VE,6.42375,-66.58973
Bittersweet Origins,Puerto Plata,414,2009,75.0,United States of America,3.0,missing,Dominican Republic,"2- B,S","chalky, strong, harsh smoke",Caribbean,DO,18.735693,-70.162651
Bittersweet Origins,Puerto Plata,414,2009,75.0,United States of America,3.0,missing,Dominican Republic,"2- B,S","intense marshmallow, cocoa",Caribbean,DO,18.735693,-70.162651
Bittersweet Origins,Puerto Plata,414,2009,65.0,United States of America,3.5,missing,Dominican Republic,"2- B,S","chalky, strong, harsh smoke",Caribbean,DO,18.735693,-70.162651
Bittersweet Origins,Puerto Plata,414,2009,65.0,United States of America,3.5,missing,Dominican Republic,"2- B,S","intense marshmallow, cocoa",Caribbean,DO,18.735693,-70.162651
Bittersweet Origins,Sambirano,423,2009,75.0,United States of America,3.25,Trinitario,Madagascar,"2- B,S","rustic, red berry, woody",Africa,MG,-18.766947,46.869107
Bittersweet Origins,Sambirano,431,2009,65.0,United States of America,3.5,Trinitario,Madagascar,"2- B,S",chocolate covered cherries,Africa,MG,-18.766947,46.869107
Bittersweet Origins,Sambirano,233,2008,71.0,United States of America,3.0,Trinitario,Madagascar,"2- B,S","rich cocoa, red berry, sour",Africa,MG,-18.766947,46.869107
Bittersweet Origins,Bocas del Toro,233,2008,75.0,United States of America,3.5,missing,Panama,"2- B,S","intense, rum, tea",Central America,PA,8.537981,-80.782127
Bittersweet Origins,Puerto Plata,233,2008,68.0,United States of America,3.75,missing,Dominican Republic,"2- B,S","nutty, astringent",Caribbean,DO,18.735693,-70.162651
Bittersweet Origins,Ankasa,256,2008,70.0,United States of America,3.0,Forastero,Ghana,"2- B,S","nutmeg, sour",Africa,GH,7.946527,-1.023194
Black Mountain,La Red,256,2008,70.0,United States of America,2.75,missing,Dominican Republic,"3- B,S,C","unrefined, fruity",Caribbean,DO,18.735693,-70.162651
Black Mountain,Carenero Superior,256,2008,70.0,United States of America,2.75,Trinitario,Venezuela,"3- B,S,C","sweet grass, muted spice",South America,VE,6.42375,-66.58973
Black Mountain,Matiguas,256,2008,70.0,United States of America,3.0,missing,Nicaragua,"3- B,S,C","rich, leather, woodsy",Central America,NI,12.865416,-85.207229
Black River (A. Morin),Blue Mountain Region,1331,2014,70.0,England,2.75,Trinitario,Jamaica,"4- B,S,C,L","fatty, nutty",Caribbean,JM,18.109581,-77.297508
Blanxart,"Congo, Grand Cru",1046,2013,82.0,Spain,3.5,Forastero,Republic of Congo,"4- B,S,C,V","complex, fruity, mild bitter",Africa,CG,-0.228021,15.827659
Blanxart,Organic Dark,322,2009,72.0,Spain,2.75,missing,Unknown,"4- B,S,C,V","oily, flat, woody, sour",Unknown,ZZ,0.0,0.0
Blue Bandana,"Akesson's E., Sambirano V.",1740,2016,82.0,United States of America,3.5,Trinitario,Madagascar,"2- B,S","sandy, tart, sour, sweet",Africa,MG,-18.766947,46.869107
Blue Bandana,Lachua,1752,2016,75.0,United States of America,2.75,missing,Guatemala,"2- B,S","roasty, coffee, earthy",Central America,GT,15.783471,-90.230759
Blue Bandana,Kokoa Kamili,1752,2016,75.0,United States of America,3.5,missing,Tanzania,"2- B,S","bready, melon",Africa,TZ,-6.369028,34.888822
Blue Bandana,Zorzal Reserva,1756,2016,75.0,United States of America,3.0,missing,Dominican Republic,"2- B,S","astringent, sour, coffee",Caribbean,DO,18.735693,-70.162651
Blue Bandana,Guatemala,911,2012,70.0,United States of America,3.5,missing,Guatemala,"3- B,S,C","chewy, complex,black pepper",Central America,GT,15.783471,-90.230759
Blue Bandana,Madagascar,911,2012,70.0,United States of America,3.75,Trinitario,Madagascar,"3- B,S,C","gritty, tart red berry,powerful",Africa,MG,-18.766947,46.869107
Bonnat,Selva Maya,1912,2016,75.0,France,3.5,missing,Mexico,"3- B,S,C","heavy roast, fatty, gateway",North America,MX,23.634501,-102.552784
Bonnat,Kaori,1339,2014,75.0,France,4.0,missing,Brazil,"3- B,S,C","creamy, homey, nutty",South America,BR,-14.235004,-51.92528
Bonnat,"Los Colorados, Santo Domingo, Equateur",1418,2014,75.0,France,3.25,missing,Dominican Republic,"3- B,S,C","roasty, tobacco, earthy",Caribbean,DO,18.735693,-70.162651
Bonnat,Surfin,1418,2014,65.0,France,3.75,missing,Venezuela,Unknown,missing,South America,VE,6.42375,-66.58973
Bonnat,Maragnam,1038,2013,75.0,France,3.5,missing,Brazil,"3- B,S,C","oily, roasted nuts, rich cocoa",South America,BR,-14.235004,-51.92528
Bonnat,Gabon,1042,2013,75.0,France,3.25,missing,Gabon,"3- B,S,C","fatty, roasty, black pepper",Africa,GA,-0.803689,11.609444
Bonnat,Cuba,629,2011,75.0,France,3.5,Trinitario,Cuba,"3- B,S,C","fatty, raisin, grape",Caribbean,CU,21.521757,-77.781167
Bonnat,"Cusco, Cacao Cusco",629,2011,75.0,France,3.5,missing,Peru,"3- B,S,C","roasty, woody, mint",South America,PE,-9.189967,-75.015152
Bonnat,Piura Blanco,629,2011,75.0,France,3.5,Forastero,Peru,"3- B,S,C","creamy, cocoa, smokey",South America,PE,-9.189967,-75.015152
Bonnat,Libanio,629,2011,75.0,France,3.75,missing,Brazil,"3- B,S,C","chunky, very grassy, mild mint",South America,BR,-14.235004,-51.92528
Bonnat,Haiti,629,2011,75.0,France,4.0,missing,Haiti,"3- B,S,C","grassy, black pepper",Caribbean,HT,18.971187,-72.285215
Bonnat,"Madagascar, 100% criollo",629,2011,75.0,France,4.0,Criollo,Madagascar,"3- B,S,C","fatty, spicy, gentle roast",Africa,MG,-18.766947,46.869107
Bonnat,Juliana,672,2011,75.0,France,3.5,missing,Brazil,"3- B,S,C","oily,fatty, rich, nutty",South America,BR,-14.235004,-51.92528
Bonnat,Jamaique,761,2011,75.0,France,3.25,Trinitario,Jamaica,"3- B,S,C","oily, creamy, woody",Caribbean,JM,18.109581,-77.297508
Bonnat,Ivory Coast,331,2009,75.0,France,3.0,missing,Côte d'Ivoire,"3- B,S,C","oily, intense cocoa, sl. Burnt",Africa,CI,7.539989,-5.54708
Bonnat,"Porcelana, Apotequil",336,2009,75.0,France,2.75,Criollo,Peru,"3- B,S,C","flat, bread, earthy",South America,PE,-9.189967,-75.015152
Bonnat,"Porcelana, Tabasco, Marfil de Blanco",336,2009,75.0,France,3.0,Criollo,Mexico,"3- B,S,C","mild bitter, nut, possible mold",North America,MX,23.634501,-102.552784
Bonnat,"Xoconusco, cacao Real",395,2009,75.0,France,3.0,Criollo,Mexico,"3- B,S,C","fatty, roasty, earthy",North America,MX,23.634501,-102.552784
Bonnat,"Porcelana, Venezuela",199,2008,75.0,France,4.0,Criollo,Venezuela,"3- B,S,C","creamy, strawberry, nutty",South America,VE,6.42375,-66.58973
Bonnat,Equateur,123,2007,75.0,France,2.5,Forastero,Ecuador,"3- B,S,C","dry, floral, bitter",South America,EC,-1.831239,-78.183406
Bonnat,Trinite,24,2006,75.0,France,3.75,Trinitario,Other,Unknown,missing,Caribbean,XX,0.0,0.0
Bonnat,"Ocumare, Puerto Cabello",32,2006,75.0,France,4.0,missing,Venezuela,"3- B,S,C","sandy, creamy, berry",South America,VE,6.42375,-66.58973
Bonnat,"Maracaibo, El Rosario",48,2006,75.0,France,4.0,Criollo,Venezuela,"3- B,S,C","creamy, fatty, floral",South America,VE,6.42375,-66.58973
Bonnat,Madagascar,75,2006,75.0,France,4.0,Trinitario,Madagascar,"3- B,S,C","mellow, tart, coffee",Africa,MG,-18.766947,46.869107
Bonnat,One Hundred,81,2006,100.0,France,1.5,missing,Unknown,Unknown,"acidic, bitter, dry",Unknown,ZZ,0.0,0.0
Bonnat,Ceylan,81,2006,75.0,France,3.0,missing,Sri Lanka,"3- B,S,C","vegetal, dominant tobacco",Asia,LK,7.873054,80.771797
Bonnat,Chuao,81,2006,75.0,France,4.0,Trinitario,Venezuela,"3- B,S,C","creamy, coconut, tang",South America,VE,6.42375,-66.58973
Bouga Cacao (Tulicorp),"El Oro, Hacienda de Oro",316,2009,77.0,Ecuador,3.25,Forastero,Ecuador,"2- B,S","sticky, lavendar, molasses",South America,EC,-1.831239,-78.183406
Bouga Cacao (Tulicorp),"El Oro, Hacienda de Oro",341,2009,100.0,Ecuador,1.5,Forastero,Ecuador,Unknown,"cardboard, very bitter, floral",South America,EC,-1.831239,-78.183406
Bowler Man,Maya Mountain,1267,2014,70.0,United States of America,2.75,Trinitario,Belize,Unknown,"sandy, vanilla, candy-like",Caribbean,BZ,17.189877,-88.49765
Bowler Man,Conacado,1271,2014,70.0,United States of America,2.75,missing,Dominican Republic,Unknown,"gritty, sweet, mild coffee",Caribbean,DO,18.735693,-70.162651
Brasstown aka It's Chocolate,"Guasare, Zulia Prov.",1868,2016,70.0,United States of America,3.5,Criollo,Venezuela,"3- B,S,C","nutty, slight hammy, rich",South America,VE,6.42375,-66.58973
Brasstown aka It's Chocolate,"O'payo, Waslala",1868,2016,70.0,United States of America,3.75,missing,Nicaragua,"3- B,S,C","simple, rich cocoa",Central America,NI,12.865416,-85.207229
Brasstown aka It's Chocolate,Conacado,1462,2015,68.0,United States of America,3.75,missing,Dominican Republic,Unknown,missing,Caribbean,DO,18.735693,-70.162651
Brasstown aka It's Chocolate,Maya Mountain,1255,2014,70.0,United States of America,3.75,Trinitario,Belize,"3- B,S,C","intense, cocoa, complex",Caribbean,BZ,17.189877,-88.49765
Brasstown aka It's Chocolate,Chuao,1355,2014,70.0,United States of America,4.0,Trinitario,Venezuela,"3- B,S,C","intense, raisins, roasty",South America,VE,6.42375,-66.58973
Brasstown aka It's Chocolate,Cooproagro,1125,2013,72.0,United States of America,3.0,Trinitario,Dominican Republic,"5- B,S,C,V,L","oily, vanilla, caramel, dairy",Caribbean,DO,18.735693,-70.162651
Brasstown aka It's Chocolate,"Camino Verde, Guayas",1125,2013,70.0,United States of America,3.25,missing,Ecuador,"5- B,S,C,V,L","intense, alocohol, floral",South America,EC,-1.831239,-78.183406
Brasstown aka It's Chocolate,Ghana,1129,2013,75.0,United States of America,3.5,Forastero,Ghana,Unknown,missing,Africa,GH,7.946527,-1.023194
Brasstown aka It's Chocolate,"Chuao, Mantuano blend",1129,2013,85.0,United States of America,3.5,Trinitario,Venezuela,Unknown,missing,South America,VE,6.42375,-66.58973
Brazen,Elvesia P.,1514,2015,60.0,United States of America,3.0,missing,Dominican Republic,"3- B,S,C","roasty, sweet, brownie",Caribbean,DO,18.735693,-70.162651
Brazen,Elvesia P.,1514,2015,60.0,United States of America,3.0,missing,Dominican Republic,"3- B,S,C","bitter, dark berry, fatty",Caribbean,DO,18.735693,-70.162651
Brazen,Elvesia P.,1514,2015,80.0,United States of America,3.25,missing,Dominican Republic,"3- B,S,C","roasty, sweet, brownie",Caribbean,DO,18.735693,-70.162651
Brazen,Elvesia P.,1514,2015,80.0,United States of America,3.25,missing,Dominican Republic,"3- B,S,C","bitter, dark berry, fatty",Caribbean,DO,18.735693,-70.162651
Brazen,"Alta Verapaz, 2014",1514,2015,70.0,United States of America,3.5,missing,Guatemala,Unknown,missing,Central America,GT,15.783471,-90.230759
Brazen,Ambolikapiky P.,1518,2015,80.0,United States of America,2.75,missing,Madagascar,"3- B,S,C","bitter, tart, acidic",Africa,MG,-18.766947,46.869107
Brazen,Maya Mountain,1518,2015,80.0,United States of America,3.25,Trinitario,Belize,"3- B,S,C","mild smoke, raisins, coffee",Caribbean,BZ,17.189877,-88.49765
Brazen,Ambolikapkly P.,1518,2015,60.0,United States of America,3.25,missing,Madagascar,"3- B,S,C","citrus, sweet, cocoa",Africa,MG,-18.766947,46.869107
Breeze Mill,Jamaica,1149,2013,70.0,United States of America,3.0,Trinitario,Jamaica,"4- B,S,C,V","chalky, sandy, tart, bland",Caribbean,JM,18.109581,-77.297508
Bright,Somia Plantation,1231,2014,72.0,Australia,3.0,Trinitario,Madagascar,"3- B,S,C","sweet, mild molasses, bland",Africa,MG,-18.766947,46.869107
Bright,Marabel Farms,1231,2014,70.0,Australia,3.5,missing,Dominican Republic,"3- B,S,C","spicy, black pepper, banana",Caribbean,DO,18.735693,-70.162651
Bright,"Camino Verde, Balao, Guayas",1231,2014,72.0,Australia,3.5,missing,Ecuador,"3- B,S,C","floral, banana",South America,EC,-1.831239,-78.183406
Bright,Gran Couva,1235,2014,68.0,Australia,2.75,Trinitario,Trinidad Tobago,"3- B,S,C","fatty, sweet, metallic",Caribbean,TT,10.691803,-61.222503
Britarev,Ecuador,1638,2015,70.0,Russia,3.25,missing,Ecuador,"2- B,S","powdery, floral, molasses",South America,EC,-1.831239,-78.183406
Bronx Grrl Chocolate,Dominican Republic,1181,2013,68.0,United States of America,2.75,missing,Dominican Republic,"3- B,S,C","gritty, sweet, brownie",Caribbean,DO,18.735693,-70.162651
Burnt Fork Bend,Trinidad,1299,2014,72.0,United States of America,3.25,Trinitario,Trinidad Tobago,Unknown,missing,Caribbean,TT,10.691803,-61.222503
