Company,Bean_Origin_or_Bar_Name,REF,Review_Date,Cocoa_Percent,Company_Location,Rating,Bean_Type,Broad_Bean_Origin_Country,Ingredients,Most_Memorable_Characteristics,continent
Benoit Nihant,"Somia Plantation, Sambirano, 70hr C",773,2011,72.0,Belgium,3.75,Trinitario,Madagascar,"3- B,S,C","intense,red berry,strawberry",Africa
Bernachon,Nature,797,2012,55.0,France,2.75,missing,Unknown,"5- B,S,C,V,L","sweet, vanilla, cocoa",Unknown
Beschle (Felchlin),Madagascar,636,2011,64.0,Switzerland,3.0,Trinitario,Madagascar,"3- B,S,C","chunky, nutty, banana",Africa
Beschle (Felchlin),Maracaibo,636,2011,88.0,Switzerland,3.0,Criollo,Venezuela,"3- B,S,C","bitter then nutty rustic, earthy",South America
Beschle (Felchlin),"Indigena Amazonia, Grand Cru, Quizas",636,2011,72.0,Switzerland,3.5,missing,Venezuela,"3- B,S,C","creamy, banana, rich",South America
Beschle (Felchlin),Ecuador,636,2011,72.0,Switzerland,4.0,missing,Ecuador,"3- B,S,C","creamy, nutty, cocoa",South America
Beschle (Felchlin),"Carenero S., Barlovento, Grand Cru",508,2010,70.0,Switzerland,3.25,Trinitario,Venezuela,"3- B,S,C","creamy, macadamia, pepper",South America
Beschle (Felchlin),"Porcelana, Premier Cru, Quizas No. 1",508,2010,74.0,Switzerland,3.25,Criollo,Venezuela,"3- B,S,C","nutty, light toffee, mild musty",South America
Beschle (Felchlin),"Java, Grand Cru",508,2010,64.0,Switzerland,3.5,missing,Indonesia,"3- B,S,C","ham-like, smokey, banana",Asia
Beschle (Felchlin),"Ocumare, Premier Cru, Quizas No. 2",508,2010,72.0,Switzerland,3.5,missing,Venezuela,"3- B,S,C","dark cocoa, spicy pepper",South America
Bisou,"Nicaragua, American style",1482,2015,76.0,United States of America,2.5,missing,Nicaragua,"2- B,S","bitter, molasses, flour",Central America
Bisou,"San Andres, American style",1486,2015,76.0,United States of America,2.5,missing,Costa Rica,"2- B,S","molasses, metallic, earthy",Central America
Bisou,"San Andres, silk",1486,2015,78.0,United States of America,2.5,missing,Costa Rica,"4- B,S,C,V","sour, tart, molasses",Central America
Bisou,Belize,1486,2015,86.0,United States of America,3.25,Trinitario,Belize,"4- B,S,C,V","mild bitter, diluted, vanilla",Caribbean
Bittersweet Origins,Ghana,963,2012,72.0,United States of America,3.5,Forastero,Ghana,"3- B,S,C","roasted nuts, rich, roasty",Africa
Bittersweet Origins,"Bali, Singaraja",478,2010,75.0,United States of America,3.25,missing,Indonesia,"2- B,S","dry, cardamom, medicinal",Asia
Bittersweet Origins,2009 Hapa Nibby,502,2010,70.0,United States of America,3.75,Blend,Dominican Republic,Unknown,missing,Caribbean
Bittersweet Origins,"Bali, Singaraja",558,2010,65.0,United States of America,2.75,missing,Indonesia,"2- B,S","pastey, off spicey, nutty",Asia
Bittersweet Origins,"Sambirano, 2009",565,2010,70.0,United States of America,3.0,Trinitario,Madagascar,"2- B,S","red berry, strong wine, sour",Africa
Bittersweet Origins,"Ocumare, prototype",565,2010,78.0,United States of America,3.0,Criollo,Venezuela,"2- B,S","nutty, mild bitter",South America
Bittersweet Origins,Puerto Plata,414,2009,75.0,United States of America,3.0,missing,Dominican Republic,"2- B,S","chalky, strong, harsh smoke",Caribbean
Bittersweet Origins,Puerto Plata,414,2009,75.0,United States of America,3.0,missing,Dominican Republic,"2- B,S","intense marshmallow, cocoa",Caribbean
Bittersweet Origins,Puerto Plata,414,2009,65.0,United States of America,3.5,missing,Dominican Republic,"2- B,S","chalky, strong, harsh smoke",Caribbean
Bittersweet Origins,Puerto Plata,414,2009,65.0,United States of America,3.5,missing,Dominican Republic,"2- B,S","intense marshmallow, cocoa",Caribbean
Bittersweet Origins,Sambirano,423,2009,75.0,United States of America,3.25,Trinitario,Madagascar,"2- B,S","rustic, red berry, woody",Africa
Bittersweet Origins,Sambirano,431,2009,65.0,United States of America,3.5,Trinitario,Madagascar,"2- B,S",chocolate covered cherries,Africa
Bittersweet Origins,Sambirano,233,2008,71.0,United States of America,3.0,Trinitario,Madagascar,"2- B,S","rich cocoa, red berry, sour",Africa
Bittersweet Origins,Bocas del Toro,233,2008,75.0,United States of America,3.5,missing,Panama,"2- B,S","intense, rum, tea",Central America
Bittersweet Origins,Puerto Plata,233,2008,68.0,United States of America,3.75,missing,Dominican Republic,"2- B,S","nutty, astringent",Caribbean
Bittersweet Origins,Ankasa,256,2008,70.0,United States of America,3.0,Forastero,Ghana,"2- B,S","nutmeg, sour",Africa
Black Mountain,La Red,256,2008,70.0,United States of America,2.75,missing,Dominican Republic,"3- B,S,C","unrefined, fruity",Caribbean
Black Mountain,Carenero Superior,256,2008,70.0,United States of America,2.75,Trinitario,Venezuela,"3- B,S,C","sweet grass, muted spice",South America
Black Mountain,Matiguas,256,2008,70.0,United States of America,3.0,missing,Nicaragua,"3- B,S,C","rich, leather, woodsy",Central America
Black River (A. Morin),Blue Mountain Region,1331,2014,70.0,England,2.75,Trinitario,Jamaica,"4- B,S,C,L","fatty, nutty",Caribbean
Blanxart,"Congo, Grand Cru",1046,2013,82.0,Spain,3.5,Forastero,Republic of Congo,"4- B,S,C,V","complex, fruity, mild bitter",Africa
Blanxart,Organic Dark,322,2009,72.0,Spain,2.75,missing,Unknown,"4- B,S,C,V","oily, flat, woody, sour",Unknown
Blue Bandana,"Akesson's E., Sambirano V.",1740,2016,82.0,United States of America,3.5,Trinitario,Madagascar,"2- B,S","sandy, tart, sour, sweet",Africa
Blue Bandana,Lachua,1752,2016,75.0,United States of America,2.75,missing,Guatemala,"2- B,S","roasty, coffee, earthy",Central America
Blue Bandana,Kokoa Kamili,1752,2016,75.0,United States of America,3.5,missing,Tanzania,"2- B,S","bready, melon",Africa
Blue Bandana,Zorzal Reserva,1756,2016,75.0,United States of America,3.0,missing,Dominican Republic,"2- B,S","astringent, sour, coffee",Caribbean
Blue Bandana,Guatemala,911,2012,70.0,United States of America,3.5,missing,Guatemala,"3- B,S,C","chewy, complex,black pepper",Central America
Blue Bandana,Madagascar,911,2012,70.0,United States of America,3.75,Trinitario,Madagascar,"3- B,S,C","gritty, tart red berry,powerful",Africa
Bonnat,Selva Maya,1912,2016,75.0,France,3.5,missing,Mexico,"3- B,S,C","heavy roast, fatty, gateway",North America
Bonnat,Kaori,1339,2014,75.0,France,4.0,missing,Brazil,"3- B,S,C","creamy, homey, nutty",South America
Bonnat,"Los Colorados, Santo Domingo, Equateur",1418,2014,75.0,France,3.25,missing,Dominican Republic,"3- B,S,C","roasty, tobacco, earthy",Caribbean
Bonnat,Surfin,1418,2014,65.0,France,3.75,missing,Venezuela,Unknown,missing,South America
Bonnat,Maragnam,1038,2013,75.0,France,3.5,missing,Brazil,"3- B,S,C","oily, roasted nuts, rich cocoa",South America
Bonnat,Gabon,1042,2013,75.0,France,3.25,missing,Gabon,"3- B,S,C","fatty, roasty, black pepper",Africa
Bonnat,Cuba,629,2011,75.0,France,3.5,Trinitario,Cuba,"3- B,S,C","fatty, raisin, grape",Caribbean
Bonnat,"Cusco, Cacao Cusco",629,2011,75.0,France,3.5,missing,Peru,"3- B,S,C","roasty, woody, mint",South America
Bonnat,Piura Blanco,629,2011,75.0,France,3.5,Forastero,Peru,"3- B,S,C","creamy, cocoa, smokey",South America
Bonnat,Libanio,629,2011,75.0,France,3.75,missing,Brazil,"3- B,S,C","chunky, very grassy, mild mint",South America
Bonnat,Haiti,629,2011,75.0,France,4.0,missing,Haiti,"3- B,S,C","grassy, black pepper",Caribbean
Bonnat,"Madagascar, 100% criollo",629,2011,75.0,France,4.0,Criollo,Madagascar,"3- B,S,C","fatty, spicy, gentle roast",Africa
Bonnat,Juliana,672,2011,75.0,France,3.5,missing,Brazil,"3- B,S,C","oily,fatty, rich, nutty",South America
Bonnat,Jamaique,761,2011,75.0,France,3.25,Trinitario,Jamaica,"3- B,S,C","oily, creamy, woody",Caribbean
Bonnat,Ivory Coast,331,2009,75.0,France,3.0,missing,Côte d'Ivoire,"3- B,S,C","oily, intense cocoa, sl. Burnt",Africa
Bonnat,"Porcelana, Apotequil",336,2009,75.0,France,2.75,Criollo,Peru,"3- B,S,C","flat, bread, earthy",South America
Bonnat,"Porcelana, Tabasco, Marfil de Blanco",336,2009,75.0,France,3.0,Criollo,Mexico,"3- B,S,C","mild bitter, nut, possible mold",North America
Bonnat,"Xoconusco, cacao Real",395,2009,75.0,France,3.0,Criollo,Mexico,"3- B,S,C","fatty, roasty, earthy",North America
Bonnat,"Porcelana, Venezuela",199,2008,75.0,France,4.0,Criollo,Venezuela,"3- B,S,C","creamy, strawberry, nutty",South America
Bonnat,Equateur,123,2007,75.0,France,2.5,Forastero,Ecuador,"3- B,S,C","dry, floral, bitter",South America
Bonnat,Trinite,24,2006,75.0,France,3.75,Trinitario,Other,Unknown,missing,Caribbean
Bonnat,"Ocumare, Puerto Cabello",32,2006,75.0,France,4.0,missing,Venezuela,"3- B,S,C","sandy, creamy, berry",South America
Bonnat,"Maracaibo, El Rosario",48,2006,75.0,France,4.0,Criollo,Venezuela,"3- B,S,C","creamy, fatty, floral",South America
Bonnat,Madagascar,75,2006,75.0,France,4.0,Trinitario,Madagascar,"3- B,S,C","mellow, tart, coffee",Africa
Bonnat,One Hundred,81,2006,100.0,France,1.5,missing,Unknown,Unknown,"acidic, bitter, dry",Unknown
Bonnat,Ceylan,81,2006,75.0,France,3.0,missing,Sri Lanka,"3- B,S,C","vegetal, dominant tobacco",Asia
Bonnat,Chuao,81,2006,75.0,France,4.0,Trinitario,Venezuela,"3- B,S,C","creamy, coconut, tang",South America
Bouga Cacao (Tulicorp),"El Oro, Hacienda de Oro",316,2009,77.0,Ecuador,3.25,Forastero,Ecuador,"2- B,S","sticky, lavendar, molasses",South America
Bouga Cacao (Tulicorp),"El Oro, Hacienda de Oro",341,2009,100.0,Ecuador,1.5,Forastero,Ecuador,Unknown,"cardboard, very bitter, floral",South America
Bowler Man,Maya Mountain,1267,2014,70.0,United States of America,2.75,Trinitario,Belize,Unknown,"sandy, vanilla, candy-like",Caribbean
Bowler Man,Conacado,1271,2014,70.0,United States of America,2.75,missing,Dominican Republic,Unknown,"gritty, sweet, mild coffee",Caribbean
Brasstown aka It's Chocolate,"Guasare, Zulia Prov.",1868,2016,70.0,United States of America,3.5,Criollo,Venezuela,"3- B,S,C","nutty, slight hammy, rich",South America
Brasstown aka It's Chocolate,"O'payo, Waslala",1868,2016,70.0,United States of America,3.75,missing,Nicaragua,"3- B,S,C","simple, rich cocoa",Central America
Brasstown aka It's Chocolate,Conacado,1462,2015,68.0,United States of America,3.75,missing,Dominican Republic,Unknown,missing,Caribbean
Brasstown aka It's Chocolate,Maya Mountain,1255,2014,70.0,United States of America,3.75,Trinitario,Belize,"3- B,S,C","intense, cocoa, complex",Caribbean
Brasstown aka It's Chocolate,Chuao,1355,2014,70.0,United States of America,4.0,Trinitario,Venezuela,"3- B,S,C","intense, raisins, roasty",South America
Brasstown aka It's Chocolate,Cooproagro,1125,2013,72.0,United States of America,3.0,Trinitario,Dominican Republic,"5- B,S,C,V,L","oily, vanilla, caramel, dairy",Caribbean
Brasstown aka It's Chocolate,"Camino Verde, Guayas",1125,2013,70.0,United States of America,3.25,missing,Ecuador,"5- B,S,C,V,L","intense, alocohol, floral",South America
Brasstown aka It's Chocolate,Ghana,1129,2013,75.0,United States of America,3.5,Forastero,Ghana,Unknown,missing,Africa
Brasstown aka It's Chocolate,"Chuao, Mantuano blend",1129,2013,85.0,United States of America,3.5,Trinitario,Venezuela,Unknown,missing,South America
Brazen,Elvesia P.,1514,2015,60.0,United States of America,3.0,missing,Dominican Republic,"3- B,S,C","roasty, sweet, brownie",Caribbean
Brazen,Elvesia P.,1514,2015,60.0,United States of America,3.0,missing,Dominican Republic,"3- B,S,C","bitter, dark berry, fatty",Caribbean
Brazen,Elvesia P.,1514,2015,80.0,United States of America,3.25,missing,Dominican Republic,"3- B,S,C","roasty, sweet, brownie",Caribbean
Brazen,Elvesia P.,1514,2015,80.0,United States of America,3.25,missing,Dominican Republic,"3- B,S,C","bitter, dark berry, fatty",Caribbean
Brazen,"Alta Verapaz, 2014",1514,2015,70.0,United States of America,3.5,missing,Guatemala,Unknown,missing,Central America
Brazen,Ambolikapiky P.,1518,2015,80.0,United States of America,2.75,missing,Madagascar,"3- B,S,C","bitter, tart, acidic",Africa
Brazen,Maya Mountain,1518,2015,80.0,United States of America,3.25,Trinitario,Belize,"3- B,S,C","mild smoke, raisins, coffee",Caribbean
Brazen,Ambolikapkly P.,1518,2015,60.0,United States of America,3.25,missing,Madagascar,"3- B,S,C","citrus, sweet, cocoa",Africa
Breeze Mill,Jamaica,1149,2013,70.0,United States of America,3.0,Trinitario,Jamaica,"4- B,S,C,V","chalky, sandy, tart, bland",Caribbean
Bright,Somia Plantation,1231,2014,72.0,Australia,3.0,Trinitario,Madagascar,"3- B,S,C","sweet, mild molasses, bland",Africa
Bright,Marabel Farms,1231,2014,70.0,Australia,3.5,missing,Dominican Republic,"3- B,S,C","spicy, black pepper, banana",Caribbean
Bright,"Camino Verde, Balao, Guayas",1231,2014,72.0,Australia,3.5,missing,Ecuador,"3- B,S,C","floral, banana",South America
Bright,Gran Couva,1235,2014,68.0,Australia,2.75,Trinitario,Trinidad Tobago,"3- B,S,C","fatty, sweet, metallic",Caribbean
Britarev,Ecuador,1638,2015,70.0,Russia,3.25,missing,Ecuador,"2- B,S","powdery, floral, molasses",South America
Bronx Grrl Chocolate,Dominican Republic,1181,2013,68.0,United States of America,2.75,missing,Dominican Republic,"3- B,S,C","gritty, sweet, brownie",Caribbean
Burnt Fork Bend,Trinidad,1299,2014,72.0,United States of America,3.25,Trinitario,Trinidad Tobago,Unknown,missing,Caribbean
Burnt Fork Bend,Mindo,1299,2014,72.0,United States of America,3.5,missing,Ecuador,Unknown,missing,South America
Burnt Fork Bend,Belize,1303,2014,72.0,United States of America,3.25,Trinitario,Belize,"3- B,S,C","roasty, fruit, mild metallic",Caribbean
Burnt Fork Bend,Blend,1303,2014,72.0,United States of America,3.25,Blend,Unknown,"3- B,S,C","coffee, high roast, spicy",Unknown
Burnt Fork Bend,"Ecuador, Bob Bar",1323,2014,60.0,United States of America,2.5,missing,Ecuador,"3- B,S,C","sweet, sour dairy",South America
Cacao Arabuco,Puerto Rico,1606,2015,70.0,Puerto Rico,2.5,missing,Puerto Rico,"2- B,S","dirt, floral, sweet",Caribbean
Cacao Atlanta,Tumbes,1215,2014,75.0,United States of America,2.5,Criollo,Peru,"2- B,S","roasty, almost burnt, intense",South America
Cacao Atlanta,"Dominican Republic, ""Love Bar""",502,2010,75.0,United States of America,2.5,missing,Dominican Republic,"2- B,S","oily, buttery, intense",Caribbean
Cacao Atlanta,Dominican Republic w/ nibs,502,2010,75.0,United States of America,2.75,missing,Dominican Republic,"2- B,S","creamy, burnt wood",Caribbean
Cacao Atlanta,Patanemo,600,2010,75.0,United States of America,2.25,missing,Venezuela,"2- B,S","over roasted, bitter, nutty",South America
Cacao Barry,Grand 'Anse,1716,2016,65.0,France,3.5,Criollo,Haiti,"5- B,S,C,V,L","gritty, sweet, citrus",Caribbean
Cacao Barry,Santo Domingo,586,2010,70.0,France,3.0,missing,Dominican Republic,"5- B,S,C,V,L","spice, fruit medley, roasty",Caribbean
Cacao Barry,Tanzania,300,2008,75.0,France,2.0,missing,Tanzania,"5- B,S,C,V,L","dry, flat flavor, astringent",Africa
Cacao Barry,Venezuela,141,2007,72.0,France,2.0,missing,Venezuela,"5- B,S,C,V,L","sandy, dairy, cocoa",South America
Cacao Barry,Mexico,147,2007,66.0,France,3.0,missing,Mexico,"5- B,S,C,V,L","creamy, woody, cocoa",North America
Cacao de Origen,Chuao,1688,2015,77.0,Venezuela,3.5,Trinitario,Venezuela,"2- B,S","assertive, fruity, acidic",South America
Cacao de Origen,Rio Caribe,1692,2015,75.0,Venezuela,3.25,Trinitario,Venezuela,"2- B,S","spicy, nutty, ends sour",South America
Cacao de Origen,Agua Fria; Sucre region,1391,2014,75.0,Venezuela,2.5,missing,Venezuela,Unknown,missing,South America
Cacao de Origen,Macuare; Miranda; Chloe formula,1391,2014,74.0,Venezuela,3.25,missing,Venezuela,Unknown,missing,South America
Cacao de Origen,"Chuao, Aragua region",1391,2014,75.0,Venezuela,3.5,Trinitario,Venezuela,Unknown,missing,South America
Cacao de Origen,"Chuao, Aragua region",1395,2014,70.0,Venezuela,3.75,Trinitario,Venezuela,Unknown,missing,South America
Cacao de Origin,Hacienda la Trinidad,1668,2015,74.0,Venezuela,3.25,missing,Venezuela,"2- B,S","intense, black licorice, nutty",South America
Cacao Hunters,Macondo,1816,2016,71.0,Colombia,3.75,missing,Colombia,"3- B,S,C","distinct, short, dried fruit",South America
Cacao Hunters,Perla Negra,1816,2016,74.0,Colombia,3.75,missing,Colombia,"3- B,S,C","mild cocoa, astringent",South America
Cacao Hunters,Arhuacos,1662,2015,72.0,Colombia,3.75,missing,Colombia,"3- B,S,C","rich, nutty, acidic",South America
Cacao Hunters,Sierra Nevada,1430,2014,64.0,Colombia,3.5,missing,Colombia,"4- B,S,C,L","intense, marshmallow, fruit",South America
Cacao Hunters,Tumaco,1430,2014,70.0,Colombia,3.5,missing,Colombia,"4- B,S,C,L","earthy, woody, smoke",South America
Cacao Hunters,"Boyaca, Aprocampa Coop, Pauna",1434,2014,69.0,Colombia,2.75,missing,Colombia,"4- B,S,C,L","green, vegetal, soil, fuel",South America
Cacao Hunters,Arauca,1434,2014,70.0,Colombia,3.25,missing,Colombia,"4- B,S,C,L","intense, spice",South America
Cacao Market,"Jutiapa, lot 050916D",1860,2016,70.0,United States of America,3.5,Trinitario,Honduras,"4- B,S,C,L","deep cocoa, fatty, dairy",Central America
Cacao Prieto,"Criollo, Dominican Republic",991,2012,72.0,United States of America,3.75,Criollo,Dominican Republic,"2- B,S","oily, cherry, rich cocoa",Caribbean
Cacao Prieto,"Dominican Republicm, rustic",641,2011,72.0,United States of America,3.0,missing,Dominican Republic,"2- B,S","rustic, sweet, one dimensional",Caribbean
Cacao Prieto,Dominican Republic,641,2011,66.0,United States of America,3.75,missing,Dominican Republic,"2- B,S","creamy,blueberry,black pepper",Caribbean
Cacao Prieto,"Dominican Republic, rustic",647,2011,65.0,United States of America,3.25,missing,Dominican Republic,"2- B,S","rustic, gritty, sweet, fruit",Caribbean
Cacao Sampaka,"Mahali, Kasai",1908,2016,70.0,Spain,3.5,Criollo,Republic of Congo,"4- B,S,C,L","rich, cherries, acidic",Africa
Cacao Sampaka,Madagascar,508,2010,71.0,Spain,3.5,Trinitario,Madagascar,"4- B,S,C,L","creamy, earthy, dark roast",Africa
Cacao Sampaka,Ecuador,523,2010,71.0,Spain,3.75,missing,Ecuador,"4- B,S,C,L","creamy, mild spice, hazelnut",South America
Cacao Sampaka,Papua,523,2010,71.0,Spain,4.0,missing,Papua New Guinea,"4- B,S,C,L","creamy, mild spice, cocoa",Oceania
Cacao Sampaka,Grenada,537,2010,71.0,Spain,3.25,Trinitario,Grenada,"4- B,S,C,L","silky, ""Andes"" mint, off nutty",Caribbean
Cacao Sampaka,Venezuela,537,2010,71.0,Spain,3.5,missing,Venezuela,"4- B,S,C,L","intense, roasty, rich cocoa",South America
Cacao Sampaka,Venezuela,537,2010,71.0,Spain,3.5,missing,Venezuela,"4- B,S,C,L","gritty, fudge-like, nutty",South America
Cacao Sampaka,Venezuela,537,2010,77.0,Spain,3.5,missing,Venezuela,"4- B,S,C,L","intense, roasty, rich cocoa",South America
Cacao Sampaka,Venezuela,537,2010,77.0,Spain,3.5,missing,Venezuela,"4- B,S,C,L","gritty, fudge-like, nutty",South America
Cacao Sampaka,"Porcelana, Tabasco, La Joya",336,2009,70.0,Spain,4.0,Criollo,Mexico,"4- B,S,C,L",distinct lemon,North America
Cacao Sampaka,"Xoconusco, Chiapas",346,2009,70.0,Spain,4.0,Criollo,Mexico,Unknown,missing,North America
Cacao Store,Madagascar,1684,2015,70.0,Japan,3.0,Trinitario,Madagascar,"2- B,S","sour milk, off, late tart",Africa
Cacao Store,Peru,1684,2015,70.0,Japan,3.25,missing,Peru,"2- B,S","dried fruit, sour, nutella",South America
Cacao Store,Vietnam,1684,2015,70.0,Japan,3.5,Trinitario,Vietnam,"2- B,S","balanced, dairy, spicy",Asia
Cacaosuyo (Theobroma Inversiones),Piura,1173,2013,70.0,Peru,3.25,missing,Peru,"2- B,S","gritty, molasses",South America
Cacaoyere (Ecuatoriana),Amazonia,237,2008,63.0,Ecuador,3.5,Forastero,Ecuador,"4- B,S,C,L","sandy, sweet, bold citrus",South America
Cacaoyere (Ecuatoriana),Esmeraldas,237,2008,71.0,Ecuador,3.5,Forastero,Ecuador,"4- B,S,C,L","grainy, intense, bitter",South America
Cacaoyere (Ecuatoriana),Esmeraldas,237,2008,71.0,Ecuador,3.5,Forastero,Ecuador,"4- B,S,C,L","dry, spicy, fruity",South America
Cacaoyere (Ecuatoriana),Bolivar,245,2008,82.0,Ecuador,2.5,Forastero,Ecuador,"4- B,S,C,L","cloying, fatty, bitter",South America
Cacaoyere (Ecuatoriana),Pichincha,259,2008,91.0,Ecuador,1.5,Forastero,Ecuador,"4- B,S,C,L","klingy, hint of fruit, very bitter",South America
Callebaut,Grenade,296,2008,60.0,Belgium,2.75,Trinitario,Grenada,Unknown,"sweet, metallic, vanilla",Caribbean
Callebaut,Baking,141,2007,70.0,Belgium,1.0,missing,Ecuador,Unknown,"bitter, cocoa",South America
