Company,Bean_Origin_or_Bar_Name,REF,Review_Date,Cocoa_Percent,Company_Location,Rating,Bean_Type,Broad_Bean_Origin,Ingredients,Most_Memorable_Characteristics,country_code,latitude,longitude,continent
Bahen & Co.,Houseblend,999,2012,70.0,Australia,2.5,Blend,Unknown,"2- B,S","chalky, fragrant, then off",ZZ,0.00,0.00,Unknown
Bakau,"Bambamarca, 2015",1454,2015,70.0,Peru,2.75,missing,Peru,"3- B,S,C","molasses, caramel, pungent",PE,-9.189967,-75.015152,South America
Bakau,"Huallabamba, 2015",1454,2015,70.0,Peru,3.5,missing,Peru,"3- B,S,C","black pepper, cardamom",PE,-9.189967,-75.015152,South America
Bar Au Chocolat,Bahia,1554,2015,70.0,United States of America,3.5,missing,Brazil,"2- B,S","intense, smokey, dried fruit",BR,-14.235004,-51.92528,South America
Bar Au Chocolat,Maranon Canyon,1295,2014,70.0,United States of America,4.0,Forastero,Peru,"2- B,S","creamy, rounded, orange",PE,-9.189967,-75.015152,South America
Bar Au Chocolat,Duarte Province,983,2012,70.0,United States of America,3.25,missing,Dominican Republic,"2- B,S","complex,black pepper,coffee",DO,18.735693,-70.162651,Caribbean
Bar Au Chocolat,Chiapas,983,2012,70.0,United States of America,3.5,missing,Mexico,"2- B,S","molasses,toffee,coffee grounds",MX,23.634501,-102.552784,North America
Bar Au Chocolat,Sambirano,983,2012,70.0,United States of America,3.75,Trinitario,Madagascar,"2- B,S","raspberry, mild sour",MG,-18.766947,46.869107,Africa
Baravelli's,single estate,955,2012,80.0,Wales,2.75,missing,Costa Rica,"4- B,S,C,V","gritty, floral, vanilla",CR,9.748917,-83.753428,Central America
Batch,"Dominican Republic, Batch 3",1840,2016,65.0,United States of America,3.5,missing,Dominican Republic,"3- B,S,C","creamy, sweet, fudgey",DO,18.735693,-70.162651,Caribbean
Batch,Brazil,1868,2016,70.0,United States of America,3.75,missing,Brazil,"3- B,S,C","strawberry, candy flavor",BR,-14.235004,-51.92528,South America
Batch,Ecuador,1880,2016,65.0,United States of America,3.25,missing,Ecuador,"3- B,S,C","sandy, floral, sweet",EC,-1.831239,-78.183406,South America
Beau Cacao,"Asajaya E, NW Borneo, b. #132/4500",1948,2017,73.0,England,3.0,missing,Malaysia,"3- B,S,C","caramel, spice, earthy",MY,4.210484,101.975766,Asia
Beau Cacao,"Serian E., NW Borneo, b. #134/3800",1948,2017,72.0,England,3.25,missing,Malaysia,"3- B,S,C","smokey, woody, tobacco",MY,4.210484,101.975766,Asia
Beehive,"Brazil, Batch 20316",1784,2016,80.0,United States of America,2.75,missing,Brazil,"3- B,S,C","intense, bitter, dry",BR,-14.235004,-51.92528,South America
Beehive,"Dominican Republic, Batch 31616",1784,2016,70.0,United States of America,2.75,missing,Dominican Republic,"3- B,S,C","sandy, sweet, molasses",DO,18.735693,-70.162651,Caribbean
Beehive,"Ecuador, Batch 31516",1784,2016,70.0,United States of America,2.75,missing,Ecuador,"3- B,S,C","intense, floral, black pepper",EC,-1.831239,-78.183406,South America
Beehive,Ecuador,1788,2016,90.0,United States of America,2.75,missing,Ecuador,"3- B,S,C","intense floral, bitter, earthy",EC,-1.831239,-78.183406,South America
Belcolade,Costa Rica,586,2010,64.0,Belgium,2.75,missing,Costa Rica,"4- B,S,C,L","pastey, nutty",CR,9.748917,-83.753428,Central America
Belcolade,Papua New Guinea,586,2010,64.0,Belgium,2.75,missing,Papua New Guinea,"4- B,S,C,L","intense, smokey",PG,-6.314993,143.95555,Oceania
Belcolade,Peru,586,2010,64.0,Belgium,2.75,missing,Peru,"4- B,S,C,L","sticky, moss, nuts",PE,-9.189967,-75.015152,South America
Belcolade,Ecuador,586,2010,71.0,Belgium,3.5,missing,Ecuador,"4- B,S,C,L","dry, cinamon, nutmeg",EC,-1.831239,-78.183406,South America
Bellflower,"Kakao Kamili, Kilombero Valley",1800,2016,70.0,United States of America,3.5,Criollo,Tanzania,Unknown,missing,TZ,-6.369028,34.888822,Africa
Bellflower,"Alto Beni, Palos Blanco",1804,2016,70.0,United States of America,3.25,missing,Bolivia,"3- B,S,C","oily, complex, pungent",BO,-16.290154,-63.588653,South America
Bellflower,"Oko Caribe, Duarte P.",1864,2016,70.0,United States of America,3.5,missing,Dominican Republic,"2- B,S","caramel, mild dried fruit",DO,18.735693,-70.162651,Caribbean
Belyzium,"Belize south, low fermentation",1768,2016,83.0,Germany,2.75,Trinitario,Belize,"3- B,S,C","unbalanced, tangy, pungent",BZ,17.189877,-88.49765,Caribbean
Belyzium,Belize south,1768,2016,78.0,Germany,3.0,Trinitario,Belize,"3- B,S,C","sweet, nibby, green",BZ,17.189877,-88.49765,Caribbean
Belyzium,Belize south,1768,2016,78.0,Germany,3.0,Trinitario,Belize,"3- B,S,C","balanced, complex, berry",BZ,17.189877,-88.49765,Caribbean
Belyzium,Belize south,1768,2016,83.0,Germany,3.5,Trinitario,Belize,"3- B,S,C","sweet, nibby, green",BZ,17.189877,-88.49765,Caribbean
Belyzium,Belize south,1768,2016,83.0,Germany,3.5,Trinitario,Belize,"3- B,S,C","balanced, complex, berry",BZ,17.189877,-88.49765,Caribbean
Benoit Nihant,Baracoa,1141,2013,74.0,Belgium,3.5,Trinitario,Cuba,"3- B,S,C","tobacco, dairy, sour",CU,21.521757,-77.781167,Caribbean
Benoit Nihant,Chuao,1141,2013,74.0,Belgium,3.5,Criollo,Venezuela,"3- B,S,C","mocha, intense, sweet",VE,6.42375,-66.58973,South America
Benoit Nihant,Cuyagua Village,1141,2013,74.0,Belgium,3.5,Criollo,Venezuela,"3- B,S,C","nutty, roasty, dairy",VE,6.42375,-66.58973,South America
Benoit Nihant,Rio Peripa H.,1141,2013,73.0,Belgium,4.0,Trinitario,Ecuador,"3- B,S,C",cinamon and nutmeg,EC,-1.831239,-78.183406,South America
Benoit Nihant,"Bali, Sukrama Bros. Farm, Melaya, 62hr C",757,2011,72.0,Belgium,4.0,Trinitario,Indonesia,"3- B,S,C","smokey, raspberries, cocoa",ID,-0.789275,113.921327,Asia
Benoit Nihant,"Somia Plantation, Sambirano, 70hr C",773,2011,72.0,Belgium,3.75,Trinitario,Madagascar,"3- B,S,C","intense,red berry,strawberry",MG,-18.766947,46.869107,Africa
Bernachon,Nature,797,2012,55.0,France,2.75,missing,Unknown,"5- B,S,C,V,L","sweet, vanilla, cocoa",ZZ,0.00,0.00,Unknown
Beschle (Felchlin),Madagascar,636,2011,64.0,Switzerland,3.0,Trinitario,Madagascar,"3- B,S,C","chunky, nutty, banana",MG,-18.766947,46.869107,Africa
Beschle (Felchlin),Maracaibo,636,2011,88.0,Switzerland,3.0,Criollo,Venezuela,"3- B,S,C","bitter then nutty rustic, earthy",VE,6.42375,-66.58973,South America
Beschle (Felchlin),"Indigena Amazonia, Grand Cru, Quizas",636,2011,72.0,Switzerland,3.5,missing,Venezuela,"3- B,S,C","creamy, banana, rich",VE,6.42375,-66.58973,South America
Beschle (Felchlin),Ecuador,636,2011,72.0,Switzerland,4.0,missing,Ecuador,"3- B,S,C","creamy, nutty, cocoa",EC,-1.831239,-78.183406,South America
Beschle (Felchlin),"Carenero S., Barlovento, Grand Cru",508,2010,70.0,Switzerland,3.25,Trinitario,Venezuela,"3- B,S,C","creamy, macadamia, pepper",VE,6.42375,-66.58973,South America
Beschle (Felchlin),"Porcelana, Premier Cru, Quizas No. 1",508,2010,74.0,Switzerland,3.25,Criollo,Venezuela,"3- B,S,C","nutty, light toffee, mild musty",VE,6.42375,-66.58973,South America
Beschle (Felchlin),"Java, Grand Cru",508,2010,64.0,Switzerland,3.5,missing,Indonesia,"3- B,S,C","ham-like, smokey, banana",ID,-0.789275,113.921327,Asia
Beschle (Felchlin),"Ocumare, Premier Cru, Quizas No. 2",508,2010,72.0,Switzerland,3.5,missing,Venezuela,"3- B,S,C","dark cocoa, spicy pepper",VE,6.42375,-66.58973,South America
Bisou,"Nicaragua, American style",1482,2015,76.0,United States of America,2.5,missing,Nicaragua,"2- B,S","bitter, molasses, flour",NI,12.865416,-85.207229,Central America
Bisou,"San Andres, American style",1486,2015,76.0,United States of America,2.5,missing,Costa Rica,"2- B,S","molasses, metallic, earthy",CR,9.748917,-83.753428,Central America
Bisou,"San Andres, silk",1486,2015,78.0,United States of America,2.5,missing,Costa Rica,"4- B,S,C,V","sour, tart, molasses",CR,9.748917,-83.753428,Central America
Bisou,Belize,1486,2015,86.0,United States of America,3.25,Trinitario,Belize,"4- B,S,C,V","mild bitter, diluted, vanilla",BZ,17.189877,-88.49765,Caribbean
Bittersweet Origins,Ghana,963,2012,72.0,United States of America,3.5,Forastero,Ghana,"3- B,S,C","roasted nuts, rich, roasty",GH,7.946527,-1.023194,Africa
Bittersweet Origins,"Bali, Singaraja",478,2010,75.0,United States of America,3.25,missing,Indonesia,"2- B,S","dry, cardamom, medicinal",ID,-0.789275,113.921327,Asia
Bittersweet Origins,2009 Hapa Nibby,502,2010,70.0,United States of America,3.75,Blend,Dominican Republic,Unknown,missing,DO,18.735693,-70.162651,Caribbean
Bittersweet Origins,"Bali, Singaraja",558,2010,65.0,United States of America,2.75,missing,Indonesia,"2- B,S","pastey, off spicey, nutty",ID,-0.789275,113.921327,Asia
Bittersweet Origins,"Sambirano, 2009",565,2010,70.0,United States of America,3.0,Trinitario,Madagascar,"2- B,S","red berry, strong wine, sour",MG,-18.766947,46.869107,Africa
Bittersweet Origins,"Ocumare, prototype",565,2010,78.0,United States of America,3.0,Criollo,Venezuela,"2- B,S","nutty, mild bitter",VE,6.42375,-66.58973,South America
Bittersweet Origins,Puerto Plata,414,2009,75.0,United States of America,3.0,missing,Dominican Republic,"2- B,S","chalky, strong, harsh smoke",DO,18.735693,-70.162651,Caribbean
Bittersweet Origins,Puerto Plata,414,2009,75.0,United States of America,3.0,missing,Dominican Republic,"2- B,S","intense marshmallow, cocoa",DO,18.735693,-70.162651,Caribbean
Bittersweet Origins,Puerto Plata,414,2009,65.0,United States of America,3.5,missing,Dominican Republic,"2- B,S","chalky, strong, harsh smoke",DO,18.735693,-70.162651,Caribbean
Bittersweet Origins,Puerto Plata,414,2009,65.0,United States of America,3.5,missing,Dominican Republic,"2- B,S","intense marshmallow, cocoa",DO,18.735693,-70.162651,Caribbean
Bittersweet Origins,Sambirano,423,2009,75.0,United States of America,3.25,Trinitario,Madagascar,"2- B,S","rustic, red berry, woody",MG,-18.766947,46.869107,Africa
Bittersweet Origins,Sambirano,431,2009,65.0,United States of America,3.5,Trinitario,Madagascar,"2- B,S",chocolate covered cherries,MG,-18.766947,46.869107,Africa
Bittersweet Origins,Sambirano,233,2008,71.0,United States of America,3.0,Trinitario,Madagascar,"2- B,S","rich cocoa, red berry, sour",MG,-18.766947,46.869107,Africa
Bittersweet Origins,Bocas del Toro,233,2008,75.0,United States of America,3.5,missing,Panama,"2- B,S","intense, rum, tea",PA,8.537981,-80.782127,Central America
Bittersweet Origins,Puerto Plata,233,2008,68.0,United States of America,3.75,missing,Dominican Republic,"2- B,S","nutty, astringent",DO,18.735693,-70.162651,Caribbean
Bittersweet Origins,Ankasa,256,2008,70.0,United States of America,3.0,Forastero,Ghana,"2- B,S","nutmeg, sour",GH,7.946527,-1.023194,Africa
Black Mountain,La Red,256,2008,70.0,United States of America,2.75,missing,Dominican Republic,"3- B,S,C","unrefined, fruity",DO,18.735693,-70.162651,Caribbean
Black Mountain,Carenero Superior,256,2008,70.0,United States of America,2.75,Trinitario,Venezuela,"3- B,S,C","sweet grass, muted spice",VE,6.42375,-66.58973,South America
Black Mountain,Matiguas,256,2008,70.0,United States of America,3.0,missing,Nicaragua,"3- B,S,C","rich, leather, woodsy",NI,12.865416,-85.207229,Central America
Black River (A. Morin),Blue Mountain Region,1331,2014,70.0,England,2.75,Trinitario,Jamaica,"4- B,S,C,L","fatty, nutty",JM,18.109581,-77.297508,Caribbean
Blanxart,"Congo, Grand Cru",1046,2013,82.0,Spain,3.5,Forastero,Republic of Congo,"4- B,S,C,V","complex, fruity, mild bitter",CG,-0.228021,15.827659,Africa
Blanxart,Organic Dark,322,2009,72.0,Spain,2.75,missing,Unknown,"4- B,S,C,V","oily, flat, woody, sour",ZZ,0.00,0.00,Unknown
Blue Bandana,"Akesson's E., Sambirano V.",1740,2016,82.0,United States of America,3.5,Trinitario,Madagascar,"2- B,S","sandy, tart, sour, sweet",MG,-18.766947,46.869107,Africa
Blue Bandana,Lachua,1752,2016,75.0,United States of America,2.75,missing,Guatemala,"2- B,S","roasty, coffee, earthy",GT,15.783471,-90.230759,Central America
Blue Bandana,Kokoa Kamili,1752,2016,75.0,United States of America,3.5,missing,Tanzania,"2- B,S","bready, melon",TZ,-6.369028,34.888822,Africa
Blue Bandana,Zorzal Reserva,1756,2016,75.0,United States of America,3.0,missing,Dominican Republic,"2- B,S","astringent, sour, coffee",DO,18.735693,-70.162651,Caribbean
Blue Bandana,Guatemala,911,2012,70.0,United States of America,3.5,missing,Guatemala,"3- B,S,C","chewy, complex,black pepper",GT,15.783471,-90.230759,Central America
Blue Bandana,Madagascar,911,2012,70.0,United States of America,3.75,Trinitario,Madagascar,"3- B,S,C","gritty, tart red berry,powerful",MG,-18.766947,46.869107,Africa
Bonnat,Selva Maya,1912,2016,75.0,France,3.5,missing,Mexico,"3- B,S,C","heavy roast, fatty, gateway",MX,23.634501,-102.552784,North America
Bonnat,Kaori,1339,2014,75.0,France,4.0,missing,Brazil,"3- B,S,C","creamy, homey, nutty",BR,-14.235004,-51.92528,South America
Bonnat,"Los Colorados, Santo Domingo, Equateur",1418,2014,75.0,France,3.25,missing,Dominican Republic,"3- B,S,C","roasty, tobacco, earthy",DO,18.735693,-70.162651,Caribbean
Bonnat,Surfin,1418,2014,65.0,France,3.75,missing,Venezuela,Unknown,missing,VE,6.42375,-66.58973,South America
Bonnat,Maragnam,1038,2013,75.0,France,3.5,missing,Brazil,"3- B,S,C","oily, roasted nuts, rich cocoa",BR,-14.235004,-51.92528,South America
Bonnat,Gabon,1042,2013,75.0,France,3.25,missing,Gabon,"3- B,S,C","fatty, roasty, black pepper",GA,-0.803689,11.609444,Africa
Bonnat,Cuba,629,2011,75.0,France,3.5,Trinitario,Cuba,"3- B,S,C","fatty, raisin, grape",CU,21.521757,-77.781167,Caribbean
Bonnat,"Cusco, Cacao Cusco",629,2011,75.0,France,3.5,missing,Peru,"3- B,S,C","roasty, woody, mint",PE,-9.189967,-75.015152,South America
Bonnat,Piura Blanco,629,2011,75.0,France,3.5,Forastero,Peru,"3- B,S,C","creamy, cocoa, smokey",PE,-9.189967,-75.015152,South America
Bonnat,Libanio,629,2011,75.0,France,3.75,missing,Brazil,"3- B,S,C","chunky, very grassy, mild mint",BR,-14.235004,-51.92528,South America
Bonnat,Haiti,629,2011,75.0,France,4.0,missing,Haiti,"3- B,S,C","grassy, black pepper",HT,18.971187,-72.285215,Caribbean
Bonnat,"Madagascar, 100% criollo",629,2011,75.0,France,4.0,Criollo,Madagascar,"3- B,S,C","fatty, spicy, gentle roast",MG,-18.766947,46.869107,Africa
Bonnat,Juliana,672,2011,75.0,France,3.5,missing,Brazil,"3- B,S,C","oily,fatty, rich, nutty",BR,-14.235004,-51.92528,South America
Bonnat,Jamaique,761,2011,75.0,France,3.25,Trinitario,Jamaica,"3- B,S,C","oily, creamy, woody",JM,18.109581,-77.297508,Caribbean
Bonnat,Ivory Coast,331,2009,75.0,France,3.0,missing,Cote d'Ivorie,"3- B,S,C","oily, intense cocoa, sl. Burnt",CI,7.539989,-5.54708,Africa
Bonnat,"Porcelana, Apotequil",336,2009,75.0,France,2.75,Criollo,Peru,"3- B,S,C","flat, bread, earthy",PE,-9.189967,-75.015152,South America
Bonnat,"Porcelana, Tabasco, Marfil de Blanco",336,2009,75.0,France,3.0,Criollo,Mexico,"3- B,S,C","mild bitter, nut, possible mold",MX,23.634501,-102.552784,North America
Bonnat,"Xoconusco, cacao Real",395,2009,75.0,France,3.0,Criollo,Mexico,"3- B,S,C","fatty, roasty, earthy",MX,23.634501,-102.552784,North America
Bonnat,"Porcelana, Venezuela",199,2008,75.0,France,4.0,Criollo,Venezuela,"3- B,S,C","creamy, strawberry, nutty",VE,6.42375,-66.58973,South America
Bonnat,Equateur,123,2007,75.0,France,2.5,Forastero,Ecuador,"3- B,S,C","dry, floral, bitter",EC,-1.831239,-78.183406,South America
Bonnat,Trinite,24,2006,75.0,France,3.75,Trinitario,Other,Unknown,missing,ZZ,0.00,0.00,Other
Bonnat,"Ocumare, Puerto Cabello",32,2006,75.0,France,4.0,missing,Venezuela,"3- B,S,C","sandy, creamy, berry",VE,6.42375,-66.58973,South America
Bonnat,"Maracaibo, El Rosario",48,2006,75.0,France,4.0,Criollo,Venezuela,"3- B,S,C","creamy, fatty, floral",VE,6.42375,-66.58973,South America
Bonnat,Madagascar,75,2006,75.0,France,4.0,Trinitario,Madagascar,"3- B,S,C","mellow, tart, coffee",MG,-18.766947,46.869107,Africa
Bonnat,One Hundred,81,2006,100.0,France,1.5,missing,Unknown,Unknown,"acidic, bitter, dry",ZZ,0.00,0.00,Unknown
Bonnat,Ceylan,81,2006,75.0,France,3.0,missing,Sri Lanka,"3- B,S,C","vegetal, dominant tobacco",LK,7.873054,80.771797,Asia
Bonnat,Chuao,81,2006,75.0,France,4.0,Trinitario,Venezuela,"3- B,S,C","creamy, coconut, tang",VE,6.42375,-66.58973,South America
Bouga Cacao (Tulicorp),"El Oro, Hacienda de Oro",316,2009,77.0,Ecuador,3.25,Forastero,Ecuador,"2- B,S","sticky, lavendar, molasses",EC,-1.831239,-78.183406,South America
Bouga Cacao (Tulicorp),"El Oro, Hacienda de Oro",341,2009,100.0,Ecuador,1.5,Forastero,Ecuador,Unknown,"cardboard, very bitter, floral",EC,-1.831239,-78.183406,South America
Bowler Man,Maya Mountain,1267,2014,70.0,United States of America,2.75,Trinitario,Belize,Unknown,"sandy, vanilla, candy-like",BZ,17.189877,-88.49765,Caribbean
Bowler Man,Conacado,1271,2014,70.0,United States of America,2.75,missing,Dominican Republic,Unknown,"gritty, sweet, mild coffee",DO,18.735693,-70.162651,Caribbean
Brasstown aka It's Chocolate,"Guasare, Zulia Prov.",1868,2016,70.0,United States of America,3.5,Criollo,Venezuela,"3- B,S,C","nutty, slight hammy, rich",VE,6.42375,-66.58973,South America
Brasstown aka It's Chocolate,"O'payo, Waslala",1868,2016,70.0,United States of America,3.75,missing,Nicaragua,"3- B,S,C","simple, rich cocoa",NI,12.865416,-85.207229,Central America
Brasstown aka It's Chocolate,Conacado,1462,2015,68.0,United States of America,3.75,missing,Dominican Republic,Unknown,missing,DO,18.735693,-70.162651,Caribbean
Brasstown aka It's Chocolate,Maya Mountain,1255,2014,70.0,United States of America,3.75,Trinitario,Belize,"3- B,S,C","intense, cocoa, complex",BZ,17.189877,-88.49765,Caribbean
Brasstown aka It's Chocolate,Chuao,1355,2014,70.0,United States of America,4.0,Trinitario,Venezuela,"3- B,S,C","intense, raisins, roasty",VE,6.42375,-66.58973,South America
Brasstown aka It's Chocolate,Cooproagro,1125,2013,72.0,United States of America,3.0,Trinitario,Dominican Republic,"5- B,S,C,V,L","oily, vanilla, caramel, dairy",DO,18.735693,-70.162651,Caribbean
Brasstown aka It's Chocolate,"Camino Verde, Guayas",1125,2013,70.0,United States of America,3.25,missing,Ecuador,"5- B,S,C,V,L","intense, alocohol, floral",EC,-1.831239,-78.183406,South America
Brasstown aka It's Chocolate,Ghana,1129,2013,75.0,United States of America,3.5,Forastero,Ghana,Unknown,missing,GH,7.946527,-1.023194,Africa
Brasstown aka It's Chocolate,"Chuao, Mantuano blend",1129,2013,85.0,United States of America,3.5,Trinitario,Venezuela,Unknown,missing,VE,6.42375,-66.58973,South America
Brazen,Elvesia P.,1514,2015,60.0,United States of America,3.0,missing,Dominican Republic,"3- B,S,C","roasty, sweet, brownie",DO,18.735693,-70.162651,Caribbean
Brazen,Elvesia P.,1514,2015,60.0,United States of America,3.0,missing,Dominican Republic,"3- B,S,C","bitter, dark berry, fatty",DO,18.735693,-70.162651,Caribbean
Brazen,Elvesia P.,1514,2015,80.0,United States of America,3.25,missing,Dominican Republic,"3- B,S,C","roasty, sweet, brownie",DO,18.735693,-70.162651,Caribbean
Brazen,Elvesia P.,1514,2015,80.0,United States of America,3.25,missing,Dominican Republic,"3- B,S,C","bitter, dark berry, fatty",DO,18.735693,-70.162651,Caribbean
Brazen,"Alta Verapaz, 2014",1514,2015,70.0,United States of America,3.5,missing,Guatemala,Unknown,missing,GT,15.783471,-90.230759,Central America
Brazen,Ambolikapiky P.,1518,2015,80.0,United States of America,2.75,missing,Madagascar,"3- B,S,C","bitter, tart, acidic",MG,-18.766947,46.869107,Africa
Brazen,Maya Mountain,1518,2015,80.0,United States of America,3.25,Trinitario,Belize,"3- B,S,C","mild smoke, raisins, coffee",BZ,17.189877,-88.49765,Caribbean
Brazen,Ambolikapkly P.,1518,2015,60.0,United States of America,3.25,missing,Madagascar,"3- B,S,C","citrus, sweet, cocoa",MG,-18.766947,46.869107,Africa
Breeze Mill,Jamaica,1149,2013,70.0,United States of America,3.0,Trinitario,Jamaica,"4- B,S,C,V","chalky, sandy, tart, bland",JM,18.109581,-77.297508,Caribbean
Bright,Somia Plantation,1231,2014,72.0,Australia,3.0,Trinitario,Madagascar,"3- B,S,C","sweet, mild molasses, bland",MG,-18.766947,46.869107,Africa
Bright,Marabel Farms,1231,2014,70.0,Australia,3.5,missing,Dominican Republic,"3- B,S,C","spicy, black pepper, banana",DO,18.735693,-70.162651,Caribbean
Bright,"Camino Verde, Balao, Guayas",1231,2014,72.0,Australia,3.5,missing,Ecuador,"3- B,S,C","floral, banana",EC,-1.831239,-78.183406,South America
Bright,Gran Couva,1235,2014,68.0,Australia,2.75,Trinitario,Trinidad Tobago,"3- B,S,C","fatty, sweet, metallic",TT,10.691803,-61.222503,Caribbean
Britarev,Ecuador,1638,2015,70.0,Russia,3.25,missing,Ecuador,"2- B,S","powdery, floral, molasses",EC,-1.831239,-78.183406,South America
Bronx Grrl Chocolate,Dominican Republic,1181,2013,68.0,United States of America,2.75,missing,Dominican Republic,"3- B,S,C","gritty, sweet, brownie",DO,18.735693,-70.162651,Caribbean
Burnt Fork Bend,Trinidad,1299,2014,72.0,United States of America,3.25,Trinitario,Trinidad Tobago,Unknown,missing,TT,10.691803,-61.222503,Caribbean
